Cluster,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
Melotte_22,66480944080770176,57.82036807149628,23.82640608439269,7.350482855682977,20.082544950540555,-46.62797011808706,12.0959635,1.2459354
Melotte_22,64989490915460608,57.04583027944373,23.506817360212693,7.372758526357408,19.745228609318115,-44.540979302137984,13.73232,1.8267212
Melotte_22,64988803720689408,57.085810676094674,23.516882906113697,7.1256162082970285,19.66940136627637,-44.799248659379664,17.79109,3.3021888999999995
Melotte_22,65003612767943040,56.75985183784833,23.54316676082499,7.583948971036757,20.365479119061167,-47.31688275592322,17.936346,3.2311650000000003
Melotte_22,64987876007763968,57.06355565755042,23.434691887225718,7.358238805718344,18.79466021661177,-45.96389692942931,16.442446,2.7882109
Melotte_22,65012408860856832,56.93613476914639,23.700710808970555,7.196039336006278,20.42655641822917,-45.24395782291944,16.682201,3.062623
Melotte_22,68175806892217216,54.94318450091718,23.98123806679467,7.417778052935217,20.809804052689746,-44.59328362237218,15.558646,2.6468468
Melotte_22,68120418994061312,54.92139246134386,23.47300769610576,7.2024666099654215,20.822285678542432,-44.67240458864857,17.213495,3.1554146
Melotte_22,68120728231661824,54.87176437987191,23.499179068957385,7.501264462110722,22.07110600296329,-45.25992723558389,13.6791115,1.8387957
Melotte_22,68129764842889600,55.14330170778478,23.682412313515787,7.456635788999272,20.49154143830946,-45.70093038254675,10.69776,0.9182844
Melotte_22,68141408498321280,54.64378637106184,23.672720001798037,7.296518007995328,20.47017259961465,-45.22502724000179,17.166449,3.0753727000000004
Melotte_22,68142374866825216,54.642595765179216,23.71853694100319,7.371602986407804,20.924528133380164,-46.63817153215665,17.21269,3.1839676
Melotte_22,64990349908937984,56.8672304219856,23.448028685742912,7.148263776636423,20.03647886255782,-44.633614900020895,15.750729000000002,2.7327852000000004
Melotte_22,68145707761492608,54.961214310517576,23.764408748782216,7.118554063522072,20.84659268265264,-43.44715465345347,17.815897,3.3077316
Melotte_22,65000417312240896,57.046757654798,23.661958425826416,7.244634211680792,19.538858154683,-45.36608884321682,15.71589,2.3638
Melotte_22,68265588889169664,55.51202747718308,24.20990524250729,7.368324469287138,20.37274449220386,-45.98448818912962,15.295293,2.5277958
Melotte_22,65000623470665216,57.063683978664656,23.700799715103283,6.387743743011256,19.907759249610766,-45.25163381507886,15.731784,2.919138
Melotte_22,66734725106867968,56.8144433926718,24.39176993016081,6.6756179100984205,20.24976311203369,-45.29153728938554,17.03027,3.199318
Melotte_22,66507469798631808,57.49198519681834,23.848493600241056,7.099858329041012,18.81310724437134,-46.2870269093842,6.7892323,0.06536198
