Cluster,source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
NGC_2632,661401431460014720,130.29368080042306,19.9351316827986,5.536132870270003,-37.3063853936034,-13.592726615637616,15.723408,2.684536
NGC_2632,661295672186702336,130.0481241191473,19.6532179714228,5.294626180980684,-35.408839363905365,-13.195305657748449,15.935429999999998,2.8332663
NGC_2632,661401358444641152,130.30722297520165,19.92193881599609,5.525630534312897,-36.69331578014826,-13.486080167209831,8.276146,0.28799915
NGC_2632,661281756492696448,129.6954498859958,19.50086583935849,5.246658650176257,-34.09854870192409,-12.628606153956897,8.915397,0.44596004
NGC_2632,658645574283870720,130.94716498832594,18.04997813564075,5.63337801183285,-37.1616182148294,-11.62854101471786,17.306372,3.0871773
NGC_2632,658831872786248832,128.93079497920758,16.755925393765324,5.515435077117012,-36.26342837307058,-11.509356359530306,17.142452,3.0038757
NGC_2632,659411796450014464,130.35058468934167,18.23404390252993,5.338053680002141,-36.52167852275837,-12.312395442046103,14.880089000000002,2.1700811
NGC_2632,659547998453087488,129.17097514706938,18.30725597882627,5.4513015951303485,-36.24708310709588,-11.844961561699744,15.473185,2.3208990000000003
NGC_2632,661283199601699328,129.722911252144,19.571322283855007,5.512192494411884,-35.91539479753329,-13.227994371343597,13.651216,1.6277561000000005
NGC_2632,659680072990872704,129.74049544480587,18.775182736845125,5.707063547201399,-35.92685474984047,-12.70290654369997,16.570196,2.8360252
NGC_2632,661284024235415808,129.78774033481164,19.59233902937016,4.970816551105059,-36.69133345268787,-12.757035884412684,8.44083,0.34859753
NGC_2632,661285707862587520,129.79210047614814,19.67837130001178,5.302475075679763,-35.6953948127301,-13.301843809214368,9.320175,0.5545683000000001
NGC_2632,661288628440350080,129.77528882891986,19.67675863948657,5.204034161981649,-35.263709075308306,-13.232589278538608,7.367332000000001,0.37470675
NGC_2632,661289105178505344,129.76161775022666,19.724663037653773,5.301578771127707,-36.60755906259216,-14.187314802433631,9.179134,0.6467972
NGC_2632,661290758744228224,130.0752385011217,19.53193767167361,5.317221870318703,-36.39512435095522,-12.24565402508442,7.499503,0.2026577
NGC_2632,659415129344636544,130.2936646761226,18.26858903003669,5.652246216022774,-36.901276411096894,-12.612993643265709,15.544751000000002,2.4208803
NGC_2632,659524152794716032,128.69627698505147,18.021090017974178,5.236323928290768,-33.93909595868149,-11.690181401012811,13.248028,1.4274483
NGC_2632,659414785747258880,130.23275097974474,18.24611613481117,5.248836194511972,-36.75174868055665,-14.115712734682038,16.785307,3.0034208
NGC_2632,659524805629742592,128.72424263879364,18.01811938303764,5.399705922664085,-35.08678978993268,-12.647446418570349,17.857454,3.096218
NGC_2632,659539236719824768,128.9771332023505,18.14930007164929,5.2520929004143255,-34.65851566173821,-11.637526884170551,10.735033,0.76768494
NGC_2632,659689109602230272,129.87779820823556,18.948100847187877,5.191837983229863,-36.4746962483868,-12.253196531437789,17.858948,2.9530373
NGC_2632,659687498990893056,129.89791337270933,18.876821800275973,5.450012083001317,-36.984797344807255,-12.553006677880791,10.580589,0.75429726
NGC_2632,662625978176332160,127.9759649638732,18.76001813988629,5.1215002256560265,-34.89534512832399,-12.033700372996291,17.649048,2.9088058
NGC_2632,658065444461396608,129.61030144869707,16.62448046671425,5.367467274093769,-35.53003876857161,-10.944177965714289,12.9478445,1.3473673000000002
NGC_2632,658335615083984128,131.51118688525125,17.021525881324155,5.3815325595520855,-37.73764720919026,-11.12451978034104,16.906057,2.650569
NGC_2632,661282031370596608,129.76698075589215,19.522633654034315,5.30768209592452,-34.32619678295755,-12.884034535696696,13.331757,1.4851589
NGC_2632,658465872852222720,129.53204148494802,17.050620964431328,5.425702550474122,-35.12867518358608,-10.82910871642624,9.666489,0.59099674
NGC_2632,659393929386140288,130.46767756191366,18.05185686131052,5.541218359276964,-36.534078875754965,-12.3844379970389,14.349368,1.8972864
NGC_2632,659388947224025856,130.09218966249065,18.1234856027612,5.398261224522374,-35.077959638856136,-11.730964776344305,14.684579,2.0136414
NGC_2632,658641996575437440,130.57294256494993,17.987457320571956,5.464266622795417,-36.45799278406685,-11.58553865970887,16.675660999999998,2.7992096
NGC_2632,658628905514597376,131.04968310131596,17.902135386996502,5.280280847968286,-35.88626383804497,-11.578616259216842,9.814334,0.6274204000000001
NGC_2632,658615440793299712,130.35880803060564,17.803474660090128,5.555517862750517,-37.24077433974636,-11.77234260128944,16.564083,2.7845162999999995
